_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941238087,4/26/2016 21:09:26,1969610615,4/26/2016 21:08:12,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Ciudad Victoria,MEX,4/25/2016 00:20:02,1968219570,189.160.226.19,28,4/25/2016 00:18:01,false,0.5,939716682,37052416,,,yes,,,"Princess grieves over her sweet flower of light, when then appears smiling good Jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238087,4/26/2016 21:09:38,1969610777,4/26/2016 21:08:07,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Ciudad Victoria,MEX,4/25/2016 00:20:02,1968219570,189.160.226.19,28,4/25/2016 00:18:01,false,0.5,939716682,37052416,,,yes,,,"Princess grieves over her sweet flower of light, when then appears smiling good Jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238087,4/26/2016 21:11:09,1969611907,4/26/2016 21:08:14,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Ciudad Victoria,MEX,4/25/2016 00:20:02,1968219570,189.160.226.19,28,4/25/2016 00:18:01,false,0.5,939716682,37052416,,,yes,,,"Princess grieves over her sweet flower of light, when then appears smiling good Jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238087,4/26/2016 21:41:53,1969633095,4/26/2016 21:38:12,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Ciudad Victoria,MEX,4/25/2016 00:20:02,1968219570,189.160.226.19,28,4/25/2016 00:18:01,false,0.5,939716682,37052416,,,yes,,,"Princess grieves over her sweet flower of light, when then appears smiling good Jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238088,4/26/2016 21:08:50,1969610149,4/26/2016 21:08:15,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Barquisimeto,VEN,4/25/2016 00:20:08,1968219596,186.88.38.138,13,4/25/2016 00:18:00,false,0.7333,939716682,37107526,,,yes,,,"Princess grieves over her sweet flower of light,
 when then appears smiling good jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238088,4/26/2016 21:09:26,1969610608,4/26/2016 21:08:12,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/25/2016 00:20:08,1968219596,186.88.38.138,13,4/25/2016 00:18:00,false,0.7333,939716682,37107526,,,yes,,,"Princess grieves over her sweet flower of light,
 when then appears smiling good jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238088,4/26/2016 21:09:38,1969610775,4/26/2016 21:08:07,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/25/2016 00:20:08,1968219596,186.88.38.138,13,4/25/2016 00:18:00,false,0.7333,939716682,37107526,,,yes,,,"Princess grieves over her sweet flower of light,
 when then appears smiling good jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238088,4/26/2016 21:11:09,1969611902,4/26/2016 21:08:14,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Barquisimeto,VEN,4/25/2016 00:20:08,1968219596,186.88.38.138,13,4/25/2016 00:18:00,false,0.7333,939716682,37107526,,,yes,,,"Princess grieves over her sweet flower of light,
 when then appears smiling good jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238088,4/26/2016 21:41:53,1969633093,4/26/2016 21:38:12,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/25/2016 00:20:08,1968219596,186.88.38.138,13,4/25/2016 00:18:00,false,0.7333,939716682,37107526,,,yes,,,"Princess grieves over her sweet flower of light,
 when then appears smiling good jesus",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238089,4/26/2016 21:04:54,1969607166,4/26/2016 21:04:35,false,neodev,0.9025,33484691,VEN,25,Caracas,190.201.140.81,,,,neodev,San Cristóbal,VEN,4/25/2016 00:48:49,1968228326,190.199.131.143,20,4/25/2016 00:48:21,false,0.8611,939716682,33359708,,,yes,,,fdgdfg,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238089,4/26/2016 21:06:47,1969608502,4/26/2016 21:05:51,false,clixsense,0.774,35043167,TUR,17,Çanakkale,78.178.175.92,,check_this_box_if_there_is_text_in_the_photo,8,neodev,San Cristóbal,VEN,4/25/2016 00:48:49,1968228326,190.199.131.143,20,4/25/2016 00:48:21,false,0.8611,939716682,33359708,,,yes,,,fdgdfg,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238089,4/26/2016 21:07:06,1969608764,4/26/2016 21:06:00,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,neodev,San Cristóbal,VEN,4/25/2016 00:48:49,1968228326,190.199.131.143,20,4/25/2016 00:48:21,false,0.8611,939716682,33359708,,,yes,,,fdgdfg,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238089,4/26/2016 21:07:17,1969608935,4/26/2016 21:06:31,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,neodev,San Cristóbal,VEN,4/25/2016 00:48:49,1968228326,190.199.131.143,20,4/25/2016 00:48:21,false,0.8611,939716682,33359708,,,yes,,,fdgdfg,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238089,4/26/2016 21:07:26,1969609089,4/26/2016 21:06:38,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,7,neodev,San Cristóbal,VEN,4/25/2016 00:48:49,1968228326,190.199.131.143,20,4/25/2016 00:48:21,false,0.8611,939716682,33359708,,,yes,,,fdgdfg,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_17.jpg
941238090,4/26/2016 21:11:33,1969612306,4/26/2016 21:11:20,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,clixsense,"",PHL,4/25/2016 00:21:14,1968220008,49.147.188.198,"",4/25/2016 00:21:08,false,0.85,939716683,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238090,4/26/2016 21:12:18,1969612950,4/26/2016 21:11:22,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",PHL,4/25/2016 00:21:14,1968220008,49.147.188.198,"",4/25/2016 00:21:08,false,0.85,939716683,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238090,4/26/2016 21:13:10,1969613722,4/26/2016 21:11:10,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:14,1968220008,49.147.188.198,"",4/25/2016 00:21:08,false,0.85,939716683,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238090,4/26/2016 21:14:02,1969614427,4/26/2016 21:11:22,false,instagc,0.7625,36851940,CAN,"","",104.205.183.120,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:14,1968220008,49.147.188.198,"",4/25/2016 00:21:08,false,0.85,939716683,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238090,4/26/2016 21:14:58,1969615109,4/26/2016 21:11:14,false,clixsense,0.85,34661946,ESP,60,Alicante,90.69.139.120,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:14,1968220008,49.147.188.198,"",4/25/2016 00:21:08,false,0.85,939716683,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238091,4/26/2016 21:00:17,1969603919,4/26/2016 20:59:59,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,clixsense,Los Mochis,MEX,4/25/2016 00:22:13,1968220316,187.149.10.80,25,4/25/2016 00:21:08,false,0.6667,939716683,36122301,,,yes,,,Daisy,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238091,4/26/2016 21:03:40,1969606213,4/26/2016 21:03:33,false,neodev,0.975,31787148,MEX,14,Zapopan,189.169.6.109,,,,clixsense,Los Mochis,MEX,4/25/2016 00:22:13,1968220316,187.149.10.80,25,4/25/2016 00:21:08,false,0.6667,939716683,36122301,,,yes,,,Daisy,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238091,4/26/2016 21:04:46,1969607055,4/26/2016 21:01:47,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,clixsense,Los Mochis,MEX,4/25/2016 00:22:13,1968220316,187.149.10.80,25,4/25/2016 00:21:08,false,0.6667,939716683,36122301,,,yes,,,Daisy,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238091,4/26/2016 21:05:20,1969607468,4/26/2016 21:03:29,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Los Mochis,MEX,4/25/2016 00:22:13,1968220316,187.149.10.80,25,4/25/2016 00:21:08,false,0.6667,939716683,36122301,,,yes,,,Daisy,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238091,4/26/2016 21:38:49,1969630953,4/26/2016 21:35:15,false,prodege,0.75,36797372,USA,AZ,Phoenix,70.176.126.120,,check_this_box_if_there_is_text_in_the_photo,1,clixsense,Los Mochis,MEX,4/25/2016 00:22:13,1968220316,187.149.10.80,25,4/25/2016 00:21:08,false,0.6667,939716683,36122301,,,yes,,,Daisy,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238092,4/26/2016 21:11:19,1969612094,4/26/2016 21:10:14,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,check_this_box_if_there_is_text_in_the_photo,5,clixsense,Agadir,MAR,4/25/2016 00:25:39,1968221683,105.157.164.231,55,4/25/2016 00:21:09,false,0.6667,939716683,28736988,,,yes,,,to Margarita,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238092,4/26/2016 21:11:29,1969612226,4/26/2016 21:10:13,false,clixsense,0.7883,35792505,SRB,00,Nis,94.228.227.207,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Agadir,MAR,4/25/2016 00:25:39,1968221683,105.157.164.231,55,4/25/2016 00:21:09,false,0.6667,939716683,28736988,,,yes,,,to Margarita,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238092,4/26/2016 21:11:32,1969612284,4/26/2016 21:10:16,false,tremorgames,0.8256,25197223,HRV,15,Split,94.253.234.240,,check_this_box_if_there_is_text_in_the_photo,6,clixsense,Agadir,MAR,4/25/2016 00:25:39,1968221683,105.157.164.231,55,4/25/2016 00:21:09,false,0.6667,939716683,28736988,,,yes,,,to Margarita,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238092,4/26/2016 21:14:05,1969614477,4/26/2016 21:10:10,false,clixsense,0.7667,36792073,BRA,06,Juazeiro Do Norte,187.79.110.21,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Agadir,MAR,4/25/2016 00:25:39,1968221683,105.157.164.231,55,4/25/2016 00:21:09,false,0.6667,939716683,28736988,,,yes,,,to Margarita,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238092,4/26/2016 21:15:12,1969615332,4/26/2016 21:10:17,false,neodev,0.86,36662813,ESP,34,Gijón,83.97.232.20,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Agadir,MAR,4/25/2016 00:25:39,1968221683,105.157.164.231,55,4/25/2016 00:21:09,false,0.6667,939716683,28736988,,,yes,,,to Margarita,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_18.jpg
941238093,4/26/2016 21:09:07,1969610339,4/26/2016 21:08:28,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:39,1968220174,49.147.188.198,"",4/25/2016 00:21:32,false,0.85,939716684,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238093,4/26/2016 21:09:31,1969610660,4/26/2016 21:08:52,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,5,clixsense,"",PHL,4/25/2016 00:21:39,1968220174,49.147.188.198,"",4/25/2016 00:21:32,false,0.85,939716684,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238093,4/26/2016 21:09:43,1969610885,4/26/2016 21:08:46,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:39,1968220174,49.147.188.198,"",4/25/2016 00:21:32,false,0.85,939716684,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238093,4/26/2016 21:09:59,1969611063,4/26/2016 21:08:33,false,personaly,0.8554,33663352,ARG,01,Mar Del Plata,181.168.213.227,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:39,1968220174,49.147.188.198,"",4/25/2016 00:21:32,false,0.85,939716684,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238093,4/26/2016 21:10:27,1969611371,4/26/2016 21:08:57,false,neodev,0.8683,33854160,ROU,34,Suceava,79.112.151.100,,,,clixsense,"",PHL,4/25/2016 00:21:39,1968220174,49.147.188.198,"",4/25/2016 00:21:32,false,0.85,939716684,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238094,4/26/2016 20:59:02,1969603267,4/26/2016 20:58:21,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Guatemala City,GTM,4/25/2016 00:22:54,1968220601,190.148.17.202,07,4/25/2016 00:21:29,false,0.8333,939716684,37425018,,,yes,,,Cut the white star that makes her sigh.,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238094,4/26/2016 21:00:09,1969603849,4/26/2016 21:00:00,false,neodev,0.75,31811465,MEX,14,Zapopan,189.169.17.227,,,,neodev,Guatemala City,GTM,4/25/2016 00:22:54,1968220601,190.148.17.202,07,4/25/2016 00:21:29,false,0.8333,939716684,37425018,,,yes,,,Cut the white star that makes her sigh.,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238094,4/26/2016 21:05:27,1969607566,4/26/2016 20:59:02,false,clixsense,0.8208,17572856,BRA,30,Recife,177.134.204.148,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Guatemala City,GTM,4/25/2016 00:22:54,1968220601,190.148.17.202,07,4/25/2016 00:21:29,false,0.8333,939716684,37425018,,,yes,,,Cut the white star that makes her sigh.,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238094,4/26/2016 21:06:51,1969608551,4/26/2016 21:00:21,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Guatemala City,GTM,4/25/2016 00:22:54,1968220601,190.148.17.202,07,4/25/2016 00:21:29,false,0.8333,939716684,37425018,,,yes,,,Cut the white star that makes her sigh.,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238094,4/26/2016 22:00:27,1969652757,4/26/2016 21:59:39,false,tremorgames,0.775,33025805,DEU,07,Wuppertal,37.201.229.190,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Guatemala City,GTM,4/25/2016 00:22:54,1968220601,190.148.17.202,07,4/25/2016 00:21:29,false,0.8333,939716684,37425018,,,yes,,,Cut the white star that makes her sigh.,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238095,4/26/2016 21:07:46,1969609337,4/26/2016 21:07:07,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/25/2016 00:31:30,1968223334,186.90.11.55,25,4/25/2016 00:21:30,false,0.6667,939716684,33256761,,,yes,,,a cortar la blanca estrella que la hacía suspirar:,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238095,4/26/2016 21:08:02,1969609469,4/26/2016 21:07:19,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,neodev,Caracas,VEN,4/25/2016 00:31:30,1968223334,186.90.11.55,25,4/25/2016 00:21:30,false,0.6667,939716684,33256761,,,yes,,,a cortar la blanca estrella que la hacía suspirar:,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238095,4/26/2016 21:08:11,1969609627,4/26/2016 21:07:16,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Caracas,VEN,4/25/2016 00:31:30,1968223334,186.90.11.55,25,4/25/2016 00:21:30,false,0.6667,939716684,33256761,,,yes,,,a cortar la blanca estrella que la hacía suspirar:,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238095,4/26/2016 21:08:14,1969609700,4/26/2016 21:07:27,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,5,neodev,Caracas,VEN,4/25/2016 00:31:30,1968223334,186.90.11.55,25,4/25/2016 00:21:30,false,0.6667,939716684,33256761,,,yes,,,a cortar la blanca estrella que la hacía suspirar:,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238095,4/26/2016 21:15:50,1969615704,4/26/2016 21:07:20,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/25/2016 00:31:30,1968223334,186.90.11.55,25,4/25/2016 00:21:30,false,0.6667,939716684,33256761,,,yes,,,a cortar la blanca estrella que la hacía suspirar:,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_19.jpg
941238096,4/26/2016 21:11:33,1969612312,4/26/2016 21:11:20,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,neodev,Maracaibo,VEN,4/25/2016 00:20:42,1968219814,201.211.229.80,23,4/25/2016 00:17:15,false,1.0,939716685,36057301,,,yes,,,"And he says: ""In my countryside that rose I offered are my flower girls in dreaming my """,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_20.jpg
